,ID,Title,Overall_Rating,Best_Rating,Worst_Rating,No_of_Ratings,Category,Subcategory,Topic,Instructor,Language,SkillsFuture,No_of_Practice_Test,No_of_Articles,No_of_Coding_Exercises,Video_Duration,No_of_Additional_Resources,Bestseller,Price,Discounted_Price
0,476870,Become a Successful International House Sitter,4.1,5,0.5,40,Lifestyle,Travel,Travel Hacking,Ian Usher,English,False,0,0,0,2.5 hours,19,No,59.98,
0,4012570,Pattern making / pattern cutting for Beginners,0,0,0,0,Design,Fashion Design,Design Pattern,Patrick Moder,English,False,0,0,0,1 hour,4,No,34.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3826602,Swirlology: Reading Horses' Faces,5.0,5,0.5,1,Lifestyle,Pet Care & Training,Horsemanship,Mara Fiedler,English,False,1,0,0,1 hour,1,No,34.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,1104490,Prophetic School And Hearing The Voice of God,4.7,5,0.5,270,Lifestyle,Other Lifestyle,Christianity,Tom Scarrella,English,False,0,0,0,3.5 hours,1,Yes,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3132700,Discover and Succeed with Your Authentic Self,5.0,5,0.5,10,Personal Development,Self Esteem & Confidence,Self-Acceptance,Dr. Elisaveta Pavlova,English,False,0,0,0,3.5 hours,32,No,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3858700,"B02:  Customer Loyalty & Net Promoter Score, Plain & Simple",5.0,5,0.5,2,Business,Business Strategy,Business Plan,Thomas Giordano,English,False,0,0,0,42 mins,0,No,44.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3772216,An Empath’s Survival Guide - Protect and Deflect,4.9,5,0.5,25,Health & Fitness,Meditation,Energy,Lisa Mohr,English,False,0,0,0,1.5 hours,3,No,59.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,2185558,SIU NIM TAO . THE FORM,5.0,5,0.5,3,Health & Fitness,Self Defense,Martial Arts,Tim Anderson,English,False,0,0,0,1.5 hours,0,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,2041386,Master QuickBooks 2019: The Complete Training Course,4.3,5,0.5,228,Office Productivity,Other Office Productivity,QuickBooks,Simon Sez IT,English,False,0,2,0,7.5 hours,0,No,49.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,285332,Public Relations: Media Crisis Communications,4.6,5,0.5,732,Marketing,Public Relations,Communication Skills,TJ Walker,English,False,0,5,0,1 hour,5,Yes,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,19419,EasyDSLR Digital Photography Course for Beginners,4.2,5,0.5,760,Photography & Video,Digital Photography,DSLR,Ken Schultz,English,True,0,0,0,4.5 hours,0,No,44.98,"{'amount': 27.0, 'currency': 'SGD', 'price_string': 'S$27', 'currency_symbol': 'S$'}"
0,3928414,Long-term Athlete Development Models,0,0,0,0,Health & Fitness,Sports,Sports Coaching,Onur Çoban,English,False,0,0,0,1 hour,0,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4173018,Create 3-D Scale Models Using Tinkercad and Adobe Affinity,0,0,0,0,Design,Other Design,Tinkercad,Kevin Grant,English,False,0,0,0,36 mins,0,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4069588,C_HANAIMP_17 | SAP HANA 2.0 (SPS05) Certified Associate Exam,4.0,5,0.5,1,Office Productivity,SAP,SAP Certified Application Associate - SAP S/4HANA,Rohit Redhu,English,False,4,0,0,,0,No,40.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,888716,"Introduction to Finance, Accounting, Modeling and Valuation",4.4,5,0.5,23083,Finance & Accounting,Accounting & Bookkeeping,Accounting,Chris Haroun,English,False,1,6,0,4.5 hours,15,Yes,218.98,"{'amount': 50.0, 'currency': 'SGD', 'price_string': 'S$50', 'currency_symbol': 'S$'}"
0,4006470,Pesticide Laws and Safety Practice Test,0,0,0,0,Business,Other Business,Workplace Health and Safety,Morgan D Sperry,English,False,2,0,0,,0,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,980086,Deep Learning Prerequisites: The Numpy Stack in Python (V2+),4.6,5,0.5,19227,Business,Business Analytics & Intelligence,NumPy,Lazy Programmer Inc.,English,False,0,0,0,6 hours,0,Yes,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4130396,The Fasting Plan,0,0,0,0,Health & Fitness,Fitness,Fasting,Nick Holt,English,False,0,6,0,2 hours,3,No,108.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4041058,Social Media Management - Community Management for Lead Gen,0,0,0,0,Marketing,Social Media Marketing,Social Media Management,Sarah Kirkpatrick,English,False,0,0,0,1 hour,0,No,34.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3818548,UX Design Mastery - User Experience Design Crash Course,4.4,5,0.5,18,Design,User Experience Design,,Robert Sucic,English,False,0,0,0,1 hour,22,No,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,2325206,"Debt Collectors - Lies, Damn Lies and Deceit",5.0,5,0.5,6,Finance & Accounting,Other Finance & Accounting,Debt,John Mackey,English,False,0,0,0,1.5 hours,9,No,59.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,660600,Unreal Engine 4: The Complete Beginner's Course,4.5,5,0.5,6087,Development,Game Development,Unreal Engine,David Nixon,English,False,0,1,0,10 hours,0,No,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3659066,How to Deliver a Winning Sales Presentation,5.0,5,0.5,2,Business,Sales,Sales Skills,Brad Ball,English,False,0,0,0,1 hour,0,No,59.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,1451082,Financial Advisor Training: Client Reviews Pro,5.0,5,0.5,1,Business,Sales,Sales Skills,Jason Teteak,English,False,0,0,0,11.5 hours,55,No,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,658066,Asian Slim Secrets 201: How We Control Our Appetite,4.7,5,0.5,119,Health & Fitness,Dieting,Weight Loss,"Linda Yo, MS",English,False,0,0,0,1 hour,5,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4143304,Clubhouse MASTERY in 30 minutes : Learn MORE in LESS TIME,5.0,5,0.5,2,Marketing,Social Media Marketing,,Kanika B,English,False,0,0,0,33 mins,1,No,34.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4028064,Self-Discovery and building confidence to master life crises,4.8,5,0.5,8,Personal Development,Self Esteem & Confidence,Confidence,Tara Fischer,English,False,0,0,0,5.5 hours,21,No,108.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,1136122,Tax Savings thru Home Improvement - USA Focused Course,5.0,5,0.5,2,Lifestyle,Home Improvement,Tax Preparation,Saad T. Hameed (STH),English,False,0,5,0,1 hour,2,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,162354,First Aid for Pets,3.8,5,0.5,103,Lifestyle,Pet Care & Training,First Aid,Dr Katherine van Ekert,English,False,0,0,0,34 mins,4,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3817362,Gatsby Demystified: A complete course on how Gatsby V3 works,5.0,5,0.5,2,Development,Web Development,Gatsby.js,"Haydn Adams, BFA",English,False,0,11,0,8.5 hours,8,No,59.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,882594,"Music Theory Comprehensive Complete! (Levels 1, 2, & 3)",4.7,5,0.5,16363,Music,Music Fundamentals,Music Theory,Jason Allen,English,False,0,34,0,12 hours,34,Yes,88.98,"{'amount': 32.0, 'currency': 'SGD', 'price_string': 'S$32', 'currency_symbol': 'S$'}"
0,3940774,Oracle : Oracle Database 11g SQL Fundamentals I,4.6,5,0.5,9,Development,Database Design & Development,Oracle Certification,Nawel wawa,English,False,5,0,0,,0,No,88.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3347736,English for Business and Law - Contract Law,4.3,5,0.5,97,Business,Business Law,English Vocabulary,"David Wallace, MA, Dip TESOL, Dip Teaching",English,False,1,19,0,1.5 hours,9,Yes,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4103306,How to effectively source bankable Solar Projects in Africa?,0,0,0,0,Business,Industry,Solar Energy,Tony Tiyou,English,False,0,0,0,1 hour,0,No,59.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,1624652,Google Sheets from Beginner to Advanced,4.2,5,0.5,97,Office Productivity,Google,Google Sheets,Tony Hat,English,False,0,1,0,5 hours,2,No,118.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3557835,Learn Photography Composition Techniques for Better Photos,4.5,5,0.5,12,Photography & Video,Photography,Photography Composition,Billijs Cirvelis,English,False,0,0,0,1 hour,1,No,78.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4072908,Deeper/Secret Provisions of GST,0,0,0,0,Finance & Accounting,Taxes,Goods and Services Tax,HEMANT AGARWAL,English,False,2,0,0,,0,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4178300,Master Zoom Meetings | Build Success in Business like a Pro!,4.8,5,0.5,2,Business,Communication,Video Conferencing,Rajvardhan Anand Khandekar,English,False,0,1,0,1.5 hours,0,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3935420,Learn How To Create E-Commerce Website For Beginners,0,0,0,0,Design,Web Design,E-Commerce,Tutoraj E-Learning,English,False,0,0,0,2.5 hours,0,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4055624,App Development MADE EASY : A Glide Apps Course in Glideapps,5.0,5,0.5,1,Development,No-Code Development,App Development,Akanbi Adedamola,English,False,0,0,0,1.5 hours,0,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3412006,Secrets of MEMORY & Attention SKILLS (A2of3),5.0,5,0.5,2,Personal Development,Memory & Study Skills,Soft Skills,Creating Ease Academy,English,False,0,3,0,2.5 hours,0,No,98.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,1288686,Formatting an E-Book with Microsoft Word,4.8,5,0.5,305,Business,Media,Microsoft Word,Ian Andrew,English,False,0,0,0,1 hour,2,No,78.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,437658,Start & Run a Local Viral Email Marketing Home Business,4.4,5,0.5,1328,Business,Entrepreneurship,Email Marketing,Chris Towland,English,False,0,8,0,5.5 hours,34,No,138.98,"{'amount': 24.0, 'currency': 'SGD', 'price_string': 'S$24', 'currency_symbol': 'S$'}"
0,3105206,The Complete Git & GitHub Course: Beginner to Advanced,4.8,5,0.5,124,Office Productivity,Other Office Productivity,Git,Fettah Ben,English,False,0,3,0,7.5 hours,3,Yes,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3141252,Conquer COVID-19 Understanding Personal Protection Equipment,4.8,5,0.5,5,Health & Fitness,Safety & First Aid,Healthcare,Meryn Pillay,English,False,0,0,0,1 hour,0,No,29.98,
0,4031006,Intro to Salsa Dancing,0,0,0,0,Health & Fitness,Dance,Salsa Dancing,Salimeh Taeb-Miller,English,False,0,0,0,36 mins,0,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,104692,How to Create Promo Videos in PowerPoint,4.7,5,0.5,374,Marketing,Video & Mobile Marketing,PowerPoint,John Piteo,English,False,0,1,0,5 hours,2,No,104.98,"{'amount': 24.0, 'currency': 'SGD', 'price_string': 'S$24', 'currency_symbol': 'S$'}"
0,4085892,Java Servlet and JSP: Build a Tweet Web App,4.3,5,0.5,20,Development,Programming Languages,Servlet,Shota Fukuda,English,False,0,0,0,4 hours,19,No,88.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,2544521,Microsoft Powerapps Essential Training 2021,4.1,5,0.5,2340,Development,Mobile Development,Microsoft PowerApps,Business World,English,False,0,0,0,2 hours,2,No,68.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4058406,Mutual Fund Investments In India-NISM MF Distributors Module,4.0,5,0.5,4,Finance & Accounting,Finance Cert & Exam Prep,Mutual Fund,"Suresh Chandra Sharma, CFA, CFP",English,False,0,0,0,4.5 hours,11,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,1173854,100% Official NLP Practitioner Certification iGNLP™ / ABNLP,4.6,5,0.5,7271,Lifestyle,Other Lifestyle,Neuro-Linguistic Programming,Matthew Barnett,English,False,0,24,0,28.5 hours,810,Yes,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,2774796,Build Hype For The Launch of Your Handmade-Product Business,5.0,5,0.5,1,Marketing,Product Marketing,Marketing Strategy,Marina Yamamoto,English,False,0,9,0,1.5 hours,1,No,40.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4154132,Freelance Consulting - The 1-Hour Course for Beginners,4.5,5,0.5,47,Business,Entrepreneurship,Freelance Consulting,TJ Walker,English,False,0,0,0,1 hour,0,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4141736,Social Media Marketing Abundance 101 + WORKSHEETS,4.8,5,0.5,5,Marketing,Social Media Marketing,,Rachael Windsor,English,False,0,0,0,39 mins,6,No,44.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4066126,Other Standards for Accounting,0,0,0,0,Finance & Accounting,Accounting & Bookkeeping,Bookkeeping,Navkar Digital Institute,English,False,0,0,0,6 hours,0,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3881840,MBA in UI/UX design 2021-beginner to worldclass professional,3.6,5,0.5,40,Design,User Experience Design,Figma,Dave Partner,English,False,0,0,0,7 hours,0,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,2780926,Birds and How to Identify them,5.0,5,0.5,2,Personal Development,Other Personal Development,Travel Tips,Pat Boleyn,English,False,0,0,0,1 hour,0,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,677696,Arm Your Child To Be Drug Free with 5 Simple Actions,5.0,5,0.5,2,Personal Development,Parenting & Relationships,Parenting,Paul Cook,English,False,0,3,0,2 hours,1,No,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4174136,Learn  to do energy audit of boilers /steam generators,0,0,0,0,Teaching & Academics,Engineering,Energy Management,Prof Dr Mahesh Shelar,English,False,0,0,0,2.5 hours,0,No,44.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,1476132,Google Tag Manager (GTM) Training Course - From Zero to Hero,4.5,5,0.5,1921,Marketing,Marketing Analytics & Automation,Google Tag Manager,Anil Batra,English,False,1,1,0,3 hours,1,Yes,148.98,"{'amount': 26.0, 'currency': 'SGD', 'price_string': 'S$26', 'currency_symbol': 'S$'}"
0,4192426,How to setup a podcast for your business or brand,0,0,0,0,Business,Communication,Podcasting,Zulf Talks,English,False,0,0,0,42 mins,0,No,34.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3664080,Research Methodology: Complete Research Project Blueprint,4.6,5,0.5,83,Teaching & Academics,Other Teaching & Academics,Research Methods,"André Klapper, PhD",English,False,0,10,0,7.5 hours,7,Yes,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4078968,Adobe Dimension CC Basic Tools,0,0,0,0,Design,Graphic Design & Illustration,Adobe Dimension,Penta Teknoloji,English,False,0,0,0,40 mins,0,No,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4064138,Affiliate Marketing For Beginners Master Class,4.0,5,0.5,1,Business,Entrepreneurship,Affiliate Marketing,Alston Godbolt,English,False,0,0,0,6.5 hours,0,No,40.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,396876,Learning Python for Data Analysis and Visualization,4.4,5,0.5,16467,Development,Programming Languages,Data Analysis,Jose Portilla,English,True,0,3,0,21 hours,4,Yes,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3425788,Learn Taoist Internal Healing Sounds,5.0,5,0.5,4,Health & Fitness,Meditation,Sound Therapy,An Julie,English,False,0,0,0,32 mins,0,No,29.98,
0,3881406,The Building Rocks of Mindfulness,0,0,0,0,Lifestyle,Other Lifestyle,Mindfulness,Mara Zimmerman,English,False,0,0,0,1 hour,0,No,98.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3855428,VOICE CONTROL: Singing Guide for all Levels,4.5,5,0.5,14,Music,Vocal,Singing,Marius Worch,English,False,0,0,0,15.5 hours,4,No,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,812266,How To Become A Magical Spiritual Witchcraft Masterclass,4.6,5,0.5,977,Lifestyle,Esoteric Practices,Witchcraft,Sharon Ramel,English,False,0,4,0,5 hours,22,Yes,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,4071678,Talent Acquisition & Recruitment:  Hiring the Best Fit 2021,4.5,5,0.5,59,Business,Human Resources,Recruiting,Vicky Fung,English,False,0,1,0,2 hours,5,No,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3925250,Relax With Chinese Painting - Grapes and Bees,0,0,0,0,Personal Development,Happiness,Painting,Fiona Sheng @ InkDifferent Studio,English,False,0,0,0,2 hours,0,No,40.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,508338,Motivation Mastery:  How to Get Motivated Fast,4.6,5,0.5,368,Personal Development,Motivation,,Ken Wells,English,False,0,2,0,2 hours,39,No,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,2413588,Powerful Ancient Awakening Morning Routine,5.0,5,0.5,2,Personal Development,Religion & Spirituality,Meditation,Radhika Lakshmanan,English,False,0,0,0,2 hours,6,No,29.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,3991186,"Manufacturing A Beauty Brand: Personal Care, Cosmetics, Etc",4.5,5,0.5,6,Business,Operations,Product Sourcing,Nikki Bayerman,English,False,0,0,0,44 mins,1,No,44.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,1495884,Lean Six Sigma Green Belt Certification (Accredited),4.5,5,0.5,2658,Business,Operations,Six Sigma Green Belt,Advanced Innovation Group Pro Excellence (AIGPE),English,False,0,30,0,16.5 hours,320,No,108.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,115158,Oracle Human Capital Management (HCM/HRMS),3.4,5,0.5,95,Office Productivity,Oracle,Oracle E-Business Suite,Ashish Jain,English,False,0,1,0,3.5 hours,1,No,34.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
0,1304100,EU GDPR: Employee Awareness Training Certificate 2021,4.1,5,0.5,806,Business,Business Law,,Fox Red Risk,English,False,0,2,0,1 hour,3,No,108.98,
0,3330728,The Complete 'No Code' Developer Course: Build 23 Projects,4.5,5,0.5,323,Development,No-Code Development,Software Development,Codestars by Rob Percival,English,False,0,19,0,9.5 hours,1,Yes,128.98,"{'amount': 22.0, 'currency': 'SGD', 'price_string': 'S$22', 'currency_symbol': 'S$'}"
